Geographic area,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Reference Date,Observation Value,Lower Bound,Upper Bound,Standard Error,Observation Status,Unit of measure,Series Type,Series Category,Series Method,Interval
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1998.5,161.5097162,146.7569927,177.6337495,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1999.5,153.0296534,138.8745264,168.5888543,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2000.5,143.759448,130.5888196,158.026975,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2001.5,134.0795822,122.2009492,147.3427328,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2002.5,124.2671846,112.9143722,136.6481609,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2003.5,114.9100617,103.980765,126.3076508,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2004.5,106.3918325,96.16113501,117.2158023,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2005.5,99.58617016,89.57819842,109.9053564,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2006.5,93.50694923,84.12830553,103.5331776,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2007.5,87.70627837,78.66875665,97.37780844,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2008.5,82.72589356,74.0708559,91.98221664,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2009.5,77.71028594,69.32843041,86.71250221,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2010.5,73.47654928,65.42208658,82.28423616,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2011.5,69.54511786,61.74942242,77.81846181,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2012.5,66.42401491,58.90663932,74.49407345,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2013.5,63.64176862,56.2290281,71.78073736,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2014.5,60.75127374,53.34412262,68.97503649,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2015.5,58.75971938,51.2119987,67.10575926,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2016.5,56.28076297,48.79831177,64.57758035,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2017.5,53.92741052,46.29691793,62.23896754,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2018.5,51.50574048,43.84545002,60.02882807,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2019.5,49.34005732,41.47437968,58.30207336,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2020.5,47.5117469,39.16211769,57.23137837,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2021.5,45.45684196,36.56954769,55.7435286,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2022.5,43.70373138,34.30560732,54.79864711,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2023.5,42.01498437,32.10908862,53.98295414,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1990.5,176.7233486,162.3988117,191.36634,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1991.5,174.5318517,160.6690678,188.9060443,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1992.5,172.4616095,159.0054566,186.5688329,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1993.5,170.2634909,157.3317682,184.0448553,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1994.5,168.219201,155.353212,181.6909291,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1995.5,165.4179118,152.9116421,179.0056833,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1996.5,161.7430066,149.5080034,175.0011028,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1997.5,157.0388381,144.9528611,170.1369883,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1998.5,151.3894587,139.7388271,164.2210956,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1999.5,144.5519595,133.42755,156.7792432,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2000.5,136.8162421,126.3566547,148.2204744,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2001.5,128.6604814,118.6299421,139.1751195,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2002.5,120.1048104,110.6691462,129.8353428,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2003.5,111.9309082,103.0235092,121.3607838,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2004.5,104.4712645,95.85652373,113.6316462,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2005.5,97.64755372,89.3773355,106.3429007,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2006.5,91.59392868,83.7149373,100.0554098,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2007.5,85.62452703,78.06668865,93.77046576,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2008.5,80.61493142,73.37757995,88.55939065,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2009.5,75.53086054,68.60565765,83.12645322,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2010.5,71.34259947,64.67259081,78.61497641,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2011.5,67.35509451,60.84500949,74.43637566,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2012.5,64.22227616,57.76826193,71.18287367,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2013.5,61.31386408,55.06424621,68.19552059,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2014.5,58.37729964,52.15665563,65.22335637,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2015.5,56.30628043,50.06884396,63.22455475,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2016.5,53.79448281,47.49126116,60.86970435,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2017.5,51.42862169,45.07570392,58.70274125,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2018.5,49.07779462,42.46271793,56.61658397,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2019.5,46.96115148,39.98589104,54.91592444,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2020.5,45.01369218,37.60973447,53.62131666,,Normal value,"Deaths per 1,000 live births",,,,1.0
Tanzania,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2021.5,42.88576778,34.9532524,52.20686143,,Normal value,"Deaths per 1,000 live births",,,,1.0
